Event External ID,Contact External ID,Event,Screen,At,Props
EV0009690,P00202,data_progress,D12b,2026-07-24T14:03:53+05:30,"{""pct_complete"":37,""step_id"":""risk""}"
EV0009698,P00202,data_progress,D12c,2026-07-24T14:06:11+05:30,"{""pct_complete"":42,""step_id"":""income""}"
EV0009713,P00202,data_progress,D12d,2026-07-24T14:09:54+05:30,"{""pct_complete"":51,""step_id"":""expenses""}"
EV0009724,P00202,data_progress,D12e,2026-07-24T14:14:01+05:30,"{""pct_complete"":71,""step_id"":""investments""}"
EV0009727,P00202,data_progress,D12f,2026-07-24T14:14:21+05:30,"{""pct_complete"":79,""step_id"":""loans""}"
EV0009738,P00202,data_progress,D12g,2026-07-24T14:16:56+05:30,"{""pct_complete"":87,""step_id"":""insurance""}"
EV0009745,P00202,data_progress,D12h,2026-07-24T14:18:47+05:30,"{""pct_complete"":95,""step_id"":""goals""}"
EV0009752,P00202,state_enter_S5,D10,2026-07-30T08:54:14+05:30,"{""from_state"":""S4"",""state"":""S5""}"
EV0009754,P00202,data_complete,D10,2026-07-30T09:17:27+05:30,{}
EV0009755,P00202,plan_built,D10,2026-07-30T09:18:41+05:30,"{""assumed_count"":0,""assumptions_version"":""A2"",""band_count"":5,""built_on"":""full"",""instrument_set_version"":""I1"",""plan_version"":""v1"",""unknown_count"":0}"
EV0009756,P00202,state_enter_S6,H01a,2026-07-30T09:18:41+05:30,"{""from_state"":""S5"",""state"":""S6""}"
EV0009759,P00202,plan_read,G03,2026-08-01T04:20:42+05:30,{}
EV0009760,P00202,state_enter_S8,H01b,2026-08-01T04:20:42+05:30,"{""from_state"":""S6"",""state"":""S8""}"
EV0009770,P00202,pdf_downloaded,G10,2026-08-01T04:33:28+05:30,"{""plan_version"":""v1""}"
EV0009784,P00202,plan_updated,H05,2026-08-20T20:47:48+05:30,"{""from_version"":""v1"",""reason"":""sharpen"",""to_version"":""v2""}"
EV0009786,P00202,update_accepted,H05,2026-08-20T20:48:18+05:30,"{""to_version"":""v2""}"
EV0009802,P00202,plan_updated,H05,2026-09-11T13:57:57+05:30,"{""from_version"":""v2"",""reason"":""publish"",""to_version"":""v3""}"
EV0009803,P00202,state_enter_S11,H01e,2026-09-11T13:57:57+05:30,"{""from_state"":""S8"",""state"":""S11""}"
EV0009808,P00202,update_accepted,H05,2026-09-18T18:05:05+05:30,"{""to_version"":""v3""}"
EV0009809,P00202,state_enter_S8,H01b,2026-09-18T18:05:05+05:30,"{""from_state"":""S11"",""state"":""S8""}"
EV0009811,P00202,ticket_created,H07,2026-09-19T12:13:48+05:30,"{""category"":""support"",""ticket_id"":""TK-004621""}"
EV0009817,P00202,call_booked,K01,2026-09-22T16:00:15+05:30,"{""adviser_id"":""adv04"",""slot"":""2026-09-29T19:30:00+05:30"",""summary"":""call booked: something changed"",""tier"":""diwm"",""topic"":""Something changed""}"
EV0009818,P00202,state_enter_S7,K02,2026-09-22T16:00:15+05:30,"{""from_state"":""S8"",""state"":""S7""}"
EV0009823,P00203,signed_up,A03,2026-07-03T07:00:38+05:30,"{""device"":""android"",""phone"":""9000009233"",""source"":""community"",""whatsapp_optin"":true}"
EV0009824,P00203,state_enter_S1,R01,2026-07-03T07:00:38+05:30,"{""from_state"":null,""state"":""S1""}"
EV0009835,P00203,reveal_seen,R09,2026-07-03T07:21:52+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Family"",""city"":""Chennai"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""5 to 10 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0009836,P00203,state_enter_S2,X01,2026-07-03T07:21:52+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0009844,P00204,signed_up,A03,2026-07-02T12:17:54+05:30,"{""device"":""android"",""phone"":""9000093854"",""source"":""referral"",""whatsapp_optin"":true}"
EV0009845,P00204,state_enter_S1,R01,2026-07-02T12:17:54+05:30,"{""from_state"":null,""state"":""S1""}"
EV0009857,P00204,reveal_seen,R09,2026-07-02T20:04:09+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Legacy"",""city"":""Mumbai"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0009858,P00204,state_enter_S2,X01,2026-07-02T20:04:09+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0009862,P00204,paywall_viewed,P01,2026-07-02T20:07:39+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0009870,P00205,signed_up,A03,2026-07-03T05:25:32+05:30,"{""device"":""android"",""phone"":""9000000625"",""source"":""community"",""whatsapp_optin"":true}"
EV0009871,P00205,state_enter_S1,R01,2026-07-03T05:25:32+05:30,"{""from_state"":null,""state"":""S1""}"
EV0009887,P00206,signed_up,A03,2026-06-29T13:24:09+05:30,"{""device"":""android"",""phone"":""9000031228"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0009888,P00206,state_enter_S1,R01,2026-06-29T13:24:09+05:30,"{""from_state"":null,""state"":""S1""}"
EV0009902,P00210,signed_up,A03,2026-07-02T08:31:07+05:30,"{""device"":""android"",""phone"":""9000034790"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0009903,P00210,state_enter_S1,R01,2026-07-02T08:31:07+05:30,"{""from_state"":null,""state"":""S1""}"
EV0009915,P00210,reveal_seen,R09,2026-07-02T10:04:17+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Legacy"",""city"":""Hyderabad"",""corpus_band"":""1 to 5 crores"",""income_band"":""50 lakhs to 1 crore"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""Around 25%, meaningful amounts""}"
EV0009916,P00210,state_enter_S2,X01,2026-07-02T10:04:17+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0009921,P00210,paywall_viewed,P01,2026-07-02T12:37:17+05:30,"{""from_state"":""S2"",""sku_expanded"":""none""}"
EV0009923,P00210,state_enter_S2b,P03,2026-07-02T12:38:58+05:30,"{""from_state"":""S2"",""state"":""S2b""}"
EV0009940,P00212,signed_up,A03,2026-07-01T19:20:06+05:30,"{""device"":""android"",""phone"":""9000070091"",""source"":""organic"",""whatsapp_optin"":true}"
EV0009941,P00212,state_enter_S1,R01,2026-07-01T19:20:06+05:30,"{""from_state"":null,""state"":""S1""}"
EV0009953,P00212,reveal_seen,R09,2026-07-02T01:31:28+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Freedom"",""city"":""Noida"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0009954,P00212,state_enter_S2,X01,2026-07-02T01:31:28+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0009958,P00212,paywall_viewed,P01,2026-07-02T01:35:09+05:30,"{""from_state"":""S2"",""sku_expanded"":""diy""}"
EV0009964,P00213,signed_up,A03,2026-07-04T10:43:03+05:30,"{""device"":""android"",""phone"":""9000070576"",""source"":""web_reveal"",""whatsapp_optin"":true}"
EV0009965,P00213,state_enter_S1,R01,2026-07-04T10:43:03+05:30,"{""from_state"":null,""state"":""S1""}"
EV0009977,P00213,reveal_seen,R09,2026-07-04T13:27:56+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Freedom"",""city"":""Bengaluru"",""corpus_band"":""Under 5 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""2 to 5 Cr"",""path_yes_band"":""5 to 10 Cr"",""savings_band"":""Around 25%, meaningful amounts""}"
EV0009978,P00213,state_enter_S2,X01,2026-07-04T13:27:56+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0009982,P00213,paywall_viewed,P01,2026-07-04T13:31:51+05:30,"{""from_state"":""S2"",""sku_expanded"":""diy""}"
EV0009996,P00214,signed_up,A03,2026-07-03T14:56:15+05:30,"{""device"":""android"",""phone"":""9000055626"",""source"":""web_reveal"",""whatsapp_optin"":true}"
EV0009997,P00214,state_enter_S1,R01,2026-07-03T14:56:15+05:30,"{""from_state"":null,""state"":""S1""}"
EV0010009,P00214,reveal_seen,R09,2026-07-04T00:15:32+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Family"",""city"":""Hyderabad"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""50 lakhs to 1 crore"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0010010,P00214,state_enter_S2,X01,2026-07-04T00:15:32+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0010014,P00214,paywall_viewed,P01,2026-07-04T00:19:16+05:30,"{""from_state"":""S2"",""sku_expanded"":""diy""}"
EV0010024,P00216,signed_up,A03,2026-07-04T11:17:18+05:30,"{""device"":""android"",""phone"":""9000081137"",""source"":""referral"",""whatsapp_optin"":true}"
EV0010025,P00216,state_enter_S1,R01,2026-07-04T11:17:18+05:30,"{""from_state"":null,""state"":""S1""}"
EV0010037,P00216,reveal_seen,R09,2026-07-05T00:38:47+05:30,"{""age_band"":""40 to 44"",""aspiration"":""Legacy"",""city"":""Delhi"",""corpus_band"":""1 to 5 crores"",""income_band"":""50 lakhs to 1 crore"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0010038,P00216,state_enter_S2,X01,2026-07-05T00:38:47+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0010043,P00216,paywall_viewed,P01,2026-07-05T00:45:39+05:30,"{""from_state"":""S2"",""sku_expanded"":""none""}"
EV0010049,P00218,signed_up,A03,2026-07-07T10:18:36+05:30,"{""device"":""android"",""phone"":""9000047229"",""source"":""community"",""whatsapp_optin"":true}"
EV0010050,P00218,state_enter_S1,R01,2026-07-07T10:18:36+05:30,"{""from_state"":null,""state"":""S1""}"
EV0010064,P00220,signed_up,A03,2026-07-06T05:05:30+05:30,"{""device"":""android"",""phone"":""9000050853"",""source"":""organic"",""whatsapp_optin"":false}"
EV0010065,P00220,state_enter_S1,R01,2026-07-06T05:05:30+05:30,"{""from_state"":null,""state"":""S1""}"
EV0010076,P00223,signed_up,A03,2026-07-06T16:39:08+05:30,"{""device"":""android"",""phone"":""9000017631"",""source"":""community"",""whatsapp_optin"":true}"
EV0010077,P00223,state_enter_S1,R01,2026-07-06T16:39:08+05:30,"{""from_state"":null,""state"":""S1""}"
EV0010089,P00223,reveal_seen,R09,2026-07-07T07:01:49+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Freedom"",""city"":""Mumbai"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""Under 10 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0010090,P00223,state_enter_S2,X01,2026-07-07T07:01:49+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0010092,P00223,paywall_viewed,P01,2026-07-07T09:10:01+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0010094,P00223,state_enter_S2b,P03,2026-07-07T09:10:31+05:30,"{""from_state"":""S2"",""state"":""S2b""}"
EV0010096,P00223,esign_done,P03,2026-07-07T09:16:04+05:30,"{""agreement_version"":""AGR v1 (to be verified: agreement template versions)"",""esign_ref"":""ESIGN-SEED-003462""}"
EV0010097,P00223,state_enter_S2c,P04,2026-07-07T09:16:04+05:30,"{""from_state"":""S2b"",""state"":""S2c""}"
EV0010099,P00223,paid,P05,2026-07-07T09:21:38+05:30,"{""amount"":""Rs ___"",""mandate_status"":""active"",""period"":""monthly"",""razorpay_ids"":{""customer_id"":""cust_SEED00223"",""subscription_or_txn_id"":""sub_SEED002231""},""sku"":""diwm""}"
EV0010100,P00223,state_enter_S3,O02,2026-07-07T09:21:38+05:30,"{""from_state"":""S2c"",""state"":""S3""}"
EV0010109,P00223,state_enter_S17,A10a,2026-07-07T09:33:00+05:30,"{""from_state"":""S3"",""state"":""S17""}"
EV0010117,P00223,state_enter_S3,O02,2026-07-08T21:07:04+05:30,"{""from_state"":""S17"",""state"":""S3""}"
EV0010121,P00223,state_enter_S4,O02,2026-07-08T21:16:25+05:30,"{""from_state"":""S3"",""state"":""S4""}"
EV0010124,P00223,data_progress,D12a,2026-07-08T21:16:47+05:30,"{""pct_complete"":27,""step_id"":""family""}"
EV0010129,P00223,state_enter_S19,O02,2026-07-15T21:16:25+05:30,"{""from_state"":""S4"",""state"":""S19""}"
EV0010146,P00223,data_progress,D12b,2026-07-28T00:56:29+05:30,"{""pct_complete"":35,""step_id"":""risk""}"
EV0010147,P00223,payment_failed,Q03b,2026-08-06T09:21:38+05:30,"{""grace_until"":""2026-08-13""}"
EV0010148,P00223,state_enter_S12,H01f,2026-08-06T09:21:38+05:30,"{""from_state"":""S19"",""state"":""S12""}"
EV0010152,P00223,payment_recovered,Q03b,2026-08-07T06:03:22+05:30,"{""grace_until"":""2026-08-13""}"
EV0010153,P00223,state_enter_S19,O02,2026-08-07T06:03:22+05:30,"{""from_state"":""S12"",""state"":""S19""}"
EV0010161,P00224,signed_up,A03,2026-07-12T01:21:29+05:30,"{""device"":""android"",""phone"":""9000094397"",""source"":""community"",""whatsapp_optin"":true}"
EV0010162,P00224,state_enter_S1,R01,2026-07-12T01:21:29+05:30,"{""from_state"":null,""state"":""S1""}"
EV0010174,P00224,reveal_seen,R09,2026-07-12T10:19:32+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Security"",""city"":""Chennai"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0010175,P00224,state_enter_S2,X01,2026-07-12T10:19:32+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0010178,P00224,paywall_viewed,P01,2026-07-12T10:21:04+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0010186,P00227,signed_up,A03,2026-07-07T01:39:37+05:30,"{""device"":""android"",""phone"":""9000065328"",""source"":""community"",""whatsapp_optin"":true}"
EV0010187,P00227,state_enter_S1,R01,2026-07-07T01:39:37+05:30,"{""from_state"":null,""state"":""S1""}"
EV0010199,P00227,reveal_seen,R09,2026-07-07T10:12:39+05:30,"{""age_band"":""25 to 29"",""aspiration"":""Freedom"",""city"":""Bengaluru"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0010200,P00227,state_enter_S2,X01,2026-07-07T10:12:39+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0010204,P00227,paywall_viewed,P01,2026-07-07T10:16:34+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0010211,P00228,signed_up,A03,2026-07-11T05:35:09+05:30,"{""device"":""android"",""phone"":""9000045017"",""source"":""community"",""whatsapp_optin"":true}"
EV0010212,P00228,state_enter_S1,R01,2026-07-11T05:35:09+05:30,"{""from_state"":null,""state"":""S1""}"
EV0010224,P00228,reveal_seen,R09,2026-07-11T12:29:17+05:30,"{""age_band"":""25 to 29"",""aspiration"":""Freedom"",""city"":""Bengaluru"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0010225,P00228,state_enter_S2,X01,2026-07-11T12:29:17+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0010237,P00230,signed_up,A03,2026-07-07T08:29:55+05:30,"{""device"":""android"",""phone"":""9000022040"",""source"":""community"",""whatsapp_optin"":true}"
EV0010238,P00230,state_enter_S1,R01,2026-07-07T08:29:55+05:30,"{""from_state"":null,""state"":""S1""}"
EV0010250,P00230,reveal_seen,R09,2026-07-07T10:01:51+05:30,"{""age_band"":""40 to 44"",""aspiration"":""Security"",""city"":""Hyderabad"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""50 lakhs to 1 crore"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0010251,P00230,state_enter_S2,X01,2026-07-07T10:01:51+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0010262,P00231,signed_up,A03,2026-07-08T00:01:18+05:30,"{""device"":""android"",""phone"":""9000045230"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0010263,P00231,state_enter_S1,R01,2026-07-08T00:01:18+05:30,"{""from_state"":null,""state"":""S1""}"
EV0010275,P00231,reveal_seen,R09,2026-07-08T10:27:01+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Freedom"",""city"":""Hyderabad"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0010276,P00231,state_enter_S2,X01,2026-07-08T10:27:01+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0010289,P00233,signed_up,A03,2026-07-08T22:58:00+05:30,"{""device"":""android"",""phone"":""9000096060"",""source"":""community"",""whatsapp_optin"":true}"
EV0010290,P00233,state_enter_S1,R01,2026-07-08T22:58:00+05:30,"{""from_state"":null,""state"":""S1""}"
EV0010301,P00233,reveal_seen,R09,2026-07-09T00:58:18+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Family"",""city"":""Pune"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""5 to 10 Cr"",""savings_band"":""Around 10%, small consistent chunks""}"
EV0010302,P00233,state_enter_S2,X01,2026-07-09T00:58:18+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0010311,P00235,signed_up,A03,2026-07-09T09:44:13+05:30,"{""device"":""android"",""phone"":""9000014471"",""source"":""referral"",""whatsapp_optin"":false}"
EV0010312,P00235,state_enter_S1,R01,2026-07-09T09:44:13+05:30,"{""from_state"":null,""state"":""S1""}"
EV0010324,P00239,signed_up,A03,2026-07-10T15:16:23+05:30,"{""device"":""android"",""phone"":""9000055686"",""source"":""organic"",""whatsapp_optin"":true}"
EV0010325,P00239,state_enter_S1,R01,2026-07-10T15:16:23+05:30,"{""from_state"":null,""state"":""S1""}"
EV0010337,P00239,reveal_seen,R09,2026-07-10T22:31:56+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Family"",""city"":""Noida"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""50 lakhs to 1 crore"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0010338,P00239,state_enter_S2,X01,2026-07-10T22:31:56+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0010342,P00239,paywall_viewed,P01,2026-07-10T22:34:39+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0010348,P00240,signed_up,A03,2026-07-14T19:18:40+05:30,"{""device"":""ios"",""phone"":""9000092942"",""source"":""organic"",""whatsapp_optin"":true}"
EV0010349,P00240,state_enter_S1,R01,2026-07-14T19:18:40+05:30,"{""from_state"":null,""state"":""S1""}"
EV0010361,P00240,reveal_seen,R09,2026-07-15T11:20:37+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Freedom"",""city"":""Pune"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 25%, meaningful amounts""}"
EV0010362,P00240,state_enter_S2,X01,2026-07-15T11:20:37+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0010366,P00240,paywall_viewed,P01,2026-07-15T11:22:48+05:30,"{""from_state"":""S2"",""sku_expanded"":""diy""}"
EV0010374,P00241,signed_up,A03,2026-07-11T07:59:29+05:30,"{""device"":""android"",""phone"":""9000001472"",""source"":""community"",""whatsapp_optin"":true}"
EV0010375,P00241,state_enter_S1,R01,2026-07-11T07:59:29+05:30,"{""from_state"":null,""state"":""S1""}"
EV0010387,P00241,reveal_seen,R09,2026-07-11T18:20:04+05:30,"{""age_band"":""25 to 29"",""aspiration"":""Freedom"",""city"":""Mumbai"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
